legajo,id_tarea
54123112,5251677
73398903,7169987
78331616,8558339
32207875,3156332
8571619,2011683
24935423,3733325
97200738,4934039
78981995,1121330
67570508,4504481
12326408,7019906
24180684,6936032
91472248,3806135
64541413,5792213
30437707,5734706
6384252,4684782
15501535,8453171
88414968,5198328
50443366,2157662
8945080,519520
60305524,7482898
69327417,8744480
16550327,5362973
85688453,8134006
97329677,4238304
71726481,7869903
64561398,7566852
86197281,7923865
9496838,3442814
78121674,1338720
89598129,9373589
98439268,1254400
12432011,2284208
61604215,9675042
68898651,2985918
73419736,8154141
88380004,1345618
27568301,4643712
43170784,5603755
81322722,5436998
87480335,9596538
60872404,6738937
97228270,4547878
13001351,294578
86934055,5034234
36774481,900988
40319004,5101838
34048535,1223889
94347860,5577364
45541508,289562
87307831,644838
79657068,8053387
25101091,6296372
84300205,1979228
64138808,9259491
10975066,3011433
50266463,3461618
52274253,1142063
44181279,2693600
50211974,1044865
86414056,8955329
63805273,8464665
28726142,8646496
80096546,2932122
24887030,7925329
28661715,2446704
67654784,4150822
6026629,3689990
46539176,2104084
38981052,5344954
93330009,5982622
36511733,5196588
61025519,1165159
46255266,5792213
62783157,7744577
34751468,3449923
41689875,9220559
22839819,4826053
60845603,4665576
59684155,1004852
99786963,3972446
6657818,9175865
28761367,6240662
51332311,2745901
29358805,1613462
68345742,2616359
51229726,8175915
54048845,8223677
26585194,2105000
97747229,9519104
27377387,6653157
962451,2989853
11436534,5454484
44654023,4282257
91760665,3425467
95330818,731796
61072683,4158137
49287568,1989983
13395769,7656284
45220558,6973607
1123112,289562
36879211,1282888
53353326,3420482
32647692,7431694
65009565,8987782
38959736,6241584
41714326,5437273
53977767,6887030
96146968,2823048
82544106,8776740
20915027,9356363
46534442,3032460
7733950,5804899
75533805,1284694
30263881,3233631
87932596,4660456
6726565,3185705
18389932,3096272
51149078,1428103
52992521,1832875
79274246,1936595
92150435,5113761
39443651,4660456
35303355,447437
12987559,7562760
44432258,7227073
19179768,2896473
65613093,5040466
52140381,2827647
4377623,6525069
1106989,511022
70976641,6624635
49364705,6236921
78594796,1611812
65495803,4541540
74406593,2081824
64740304,9993651
52304175,4665576
98707857,4751586
15612497,7177062
81539179,4534296
9100430,5909620
84533349,6628637
75768611,5603755
6161792,7212709
66053488,3384272
65158377,6808440
81060094,6751509
55676650,9085496
3360630,7700418
48158105,6621510
80228729,6322841
33516552,3321587
56260959,1661145
26663363,267465
77251651,1687845
15835704,3713514
37319030,7279501
7929657,7363770
42596935,4256258
27016697,1279247
32412055,3390682
31029948,5853753
69592760,2207816
63280862,4352519
93707581,9566625
80445988,3388574
84516974,4948566
38456708,8243659
80979975,2965720
89885871,9519104
82782548,156446
16446293,9552687
35964790,8478084
17955599,2263368
47321003,5675321
78854249,9182303
35064839,4119275
22731950,5974219
19109470,7156545
97681918,1345618
8029934,9507843
91787821,4277923
87789021,8218182
60003331,1234786
22064028,3445539
60562765,2433486
80178943,1912058
19743932,5894760
3897097,2403483
6271782,3248356
17812244,4998796
47517713,6617809
15161650,636017
30159992,1489376
64762263,7857771
87503669,3407202
65063701,2433486
63538776,4792635
15393972,1237641
68025025,7322255
30218849,6995433
94864622,93571
87579012,901821
87505018,6457819
1185475,4796788
17625697,7898342
3205336,159601
89386052,1191473
66558991,4015727
71991040,5919033
11958467,4352519
80828611,5696491
81926573,947754
72788747,8153270
58026088,1459371
23213040,854527
40764884,198173
66912892,4708641
59306501,1814123
41660317,8983902
21482190,5112393
1034376,9227739
1268868,4822957
8514200,2311312
84770756,5206232
30342457,8685744
70896568,8368262
50515036,7561360
21813473,3547273
28892018,6250624
95965102,7566852
51092110,5224824
67664936,3837666
10249562,2975173
76362081,1989624
79269471,8745055
87601843,9041067
34746076,4672244
84190046,9118373
52712390,8647350
93455346,4834174
36647964,8433975
66821608,5634772
77628218,3422153
92607675,6406917
13906892,2892061
56940260,6639535
39404598,6236921
31265039,4751586
78002316,5964095
74012992,3599825
82327719,1449621
92568582,7156545
17548873,9142958
12463312,678512
7006107,406302
74169182,916034
56660743,2827647
23118066,8926114
71473846,8685744
5776090,754546
56866752,1131304
24194253,5773482
6705812,3076212
29071330,3083798
55471138,9568407
39536044,1282888
30088506,8606184
41122712,8858847
74459695,4983006
64952268,3251201
97554849,1719005
16366094,2932122
25876149,9905573
30329113,5618227
75390067,2999465
91831342,5718356
73074603,9783959
16237333,9199673
79212177,4845619
43639112,9389508
859750,5454243
13518000,3833648
40898884,1038305
7941599,6806682
67183696,6882822
50525384,6357579
6497620,8833742
72330802,3488199
1268810,4612720
43125919,2745901
7361126,1548631
76717862,120524
88057515,2250835
34807751,2202850
52359837,8470566
47764333,2397735
30364514,4412092
30607650,511022
13460124,6120962
71565585,2921514
32570161,5844001
25056908,5424168
48167126,4711649
52078307,72317
1773402,8849294
31161932,499189
56306507,8526756
7664416,3091203
13894757,8018185
72356831,118816
99531364,5002985
30545691,2733746
83674945,8232463
63028546,6751509
54154897,1391082
72831370,1117819
89109938,5424168
95476301,1100414
34548097,9380809
62291455,2015150
92088416,6523542
28062142,5804899
44767395,2037138
54881638,190695
67230043,5649420
13299792,7782937
6291568,3412085
68821866,3713514
91199592,4354676
77780117,4316906
96729952,5734706
23852033,3505001
15323814,3549695
19868670,3248356
76053625,3710350
99713062,5437273
15499157,2365330
90795622,2284208
42468713,6223608
89435755,2397735
95564404,5577364
86921554,3449923
24081633,2424559
43934767,908480
44586696,4826053
28867786,5314681
17007189,9403688
21399401,6317657
87020300,7091301
23385378,545985
2019428,9917228
53431623,3275224
95271043,8776740
3805092,8209169
52961092,9930283
6693689,238408
75119317,1896444
75176154,5038722
34332614,2545792
83870527,4750361
32275399,9687658
91034328,8833742
43883692,6523542
31118410,2960988
77124649,9993352
74500901,6037779
42026553,4308077
74273498,1446185
72476621,4045782
28822854,9284262
8604668,40355
90469913,8780062
85285739,7004469
39966974,2975173
13817276,4238304
47772424,3530508
8272769,8990152
75369593,8987872
6777189,8606184
26778649,2604306
89178917,1147639
74596482,7622258
98920760,3465808
70346761,499189
57949161,4053423
99782296,8340743
39564713,1611812
49559536,6404964
5168285,9992491
95468064,8998472
28154195,2090533
68331530,464943
50306794,6506106
61565357,3392027
80100539,1455991
66045205,8926114
95667820,541698
90666898,7279501
44090742,7094072
84815489,1334024
83203403,8789062
22842700,4150822
42234374,2963392
31501014,85815
71515629,3445539
86217092,908480
62695102,6067286
6170834,7358052
99234619,367875
90877978,7238837
36807995,5394610
19389565,671998
65436080,9940772
45955457,2939424
6055905,8604391
26101108,1525954
75716598,6973607
45122108,3539522
34278638,394747
17737015,9986054
94851057,199872
70067857,1223889
16830525,5828679
78054649,1974883
65981251,4378695
36327625,4764014
31604374,1920116
57064155,3592750
11278009,7290395
44144849,4598203
80826109,4149963
45925193,6573020
27408972,2922375
25139467,8688350
76068076,8703376
59443009,1652946
83650591,9911044
87134651,8363599
8597255,8453171
12337928,3425467
96676856,3065099
55009251,8708574
63285501,5790964
94134530,7562760
64771784,7524438
95332984,3817747
76362249,6654331
79436725,8433160
71857780,1898437
51115665,5637370
40436819,3128505
37588616,4123246
70060037,8708574
39189786,8492547
33150520,4417748
89852862,7203900
18707788,5903340
98662163,4834174
70649614,9403688
96741574,3518437
64992443,475330
41651655,9373589
23302810,7529542
95263695,6312466
26593882,6490730
91538437,867550
19805027,2243594
85920647,5762964
5012161,3420599
93413304,6882822
97239522,9244703
22904471,9242749
4660439,2838905
56507153,2823048
65412762,2639310
52711623,3832065
59593225,735887
60101106,9271622
48332680,4928384
63457280,4304295
56461990,7676384
1246111,857106
34428717,1044519
4909550,6936032
26567234,7144319
5855815,2424559
88797978,6341710
23772867,720707
71322795,8983902
87272579,7533314
75445638,6184463
47072925,3505001
28085098,7654752
47605833,708058
51248185,9845009
55774939,3433037
33129735,406302
65484630,9182303
65125120,6371228
97053608,5134134
44818032,6617809
25162724,5385060
11374748,1414362
3741777,9059199
28287896,7060992
38399837,833671
9635175,2850351
2106535,2733746
83740203,5593713
62536329,6938333
37772931,6287327
72272913,4487906
83559430,5686052
10345861,5783095
55455044,1334024
29906372,6763655
51502006,3744124
33470013,2932122
96334041,6812824
21129393,1079605
68428207,4256258
9268130,8926262
20366697,1480505
69349732,1920116
5562716,6312466
35846701,9629332
18372713,3412085
65158809,5499285
19587045,9054906
97750461,9993651
20373030,7747323
93004225,5846670
48720086,2380741
79775864,5686052
60983314,8059150
49199329,3972446
75719463,2009707
10696866,7191262
45217547,576769
39950720,5919033
24185618,9907077
73869496,7999678
3125475,365160
39334312,1657314
98488167,5301232
50098958,7358039
40348813,2921514
90664104,2311312
42143058,5113761
87311053,1928375
25610129,3277983
77036860,207011
75113053,5649420
57280595,7431694
28336298,6040902
28511641,9657505
80288173,4830504
41900673,2628360
68286161,165966
41367804,4785689
73580290,2980247
40945291,8809287
58278944,8173750
32890902,2246262
20672267,2920249
78500040,8105524
71771592,2812965
86122442,6337494
94139813,7370890
66496534,451449
5665792,2188623
32887900,8490418
51889642,1002787
73565091,8292023
23506912,9259491
10296156,3765935
16105507,1830851
14210719,8849294
53404110,7941932
39338584,2733746
50714763,6120962
15236494,757637
16136091,5095068
97923381,5656154
10710555,1490899
18673577,4132117
94355395,2569380
79383380,2745901
80358650,5593338
18944808,8487712
52335002,1142063
31817505,4513415
6082301,5017456
62866028,1514536
2513389,4153103
47987761,1686034
18058282,1321079
54868767,156446
49855313,2029790
28672259,7489486
77717800,508798
66117565,237742
26095380,5112393
11283457,8865787
85296758,7198242
69421571,4625865
87198269,2246262
38752222,8749172
42718516,1097417
96221687,6506106
2115207,1121330
20342462,2026450
37811649,5040466
1555833,7081993
86366961,8018185
56329927,1928119
97197219,4764624
19530666,1459371
42629397,3128505
45236395,1191473
2021618,5870966
90903469,6272074
15491191,2639310
47507886,585240
91649240,3509321
56359495,3145546
76183096,1537675
43855765,1611812
57110056,3193247
39936632,2911727
38519457,7289974
76688467,9058098
50452457,3042968
98442450,7219941
46825996,8611083
48829278,7382452
89017698,7938604
96667154,4948202
44021924,6785639
91619349,1117819
2428053,1702309
23440187,6120962
53496362,5138974
38644301,6490730
20863387,3356237
48473005,9871191
57000904,2604306
79258185,7665984
9139356,784098
79617426,1153271
24402781,700991
68269559,545985
52847214,5107677
57218492,1602054
64933413,3470822
52191094,6248034
88774720,4158137
60918991,6661258
21626727,4751586
22684876,5353994
54512855,6976207
39094016,7514621
38877627,5038722
15992785,447437
38346695,4132117
28835010,8556910
56496033,3578972
69118623,2689625
32792608,688983
89243722,5129032
99314313,3271743
15436968,3207225
84011911,9356363
3013282,1121330
73292157,54588
69491663,1050707
83163814,2527330
62122065,3032460
27086835,9175865
56393228,2256942
88271950,1484012
8111357,1924854
61324616,7642900
26017357,3308380
34409823,6143682
1225873,6763367
21682437,1627803
23220117,8925332
83298634,7921716
18097614,5963824
87431221,9134312
16527053,143738
23802449,6573020
51940690,9515327
73829732,3218119
79464146,5504657
79043289,3557793
73509041,4960198
97529322,5064416
89331210,9246547
82694289,7698910
11457686,9849310
13567193,1451726
18546190,5688095
70292125,3066067
89675468,5195559
23015242,8789062
27725593,6490409
47806811,3188904
53835901,5686052
35209676,898054
85135036,3488199
44292984,3518415
97260505,1991902
6714431,4249017
62370055,7175339
86642682,639923
46373185,8313509
4534650,6521240
33659044,4090759
66371649,4865196
21372159,8809287
32149963,4190586
89094349,7048014
8867240,2188623
68981220,4777110
78005215,7562950
678108,6322841
10031091,5447442
54924903,4326789
73951199,1239328
34610079,2912807
41838843,3841570
89395037,3183473
10534986,4352519
518563,4706757
1526652,1254400
88272327,5656154
70154547,5909620
72691452,9403688
40089251,9995807
81691831,7506918
12440955,4627080
93936078,833671
55539834,9320181
53023511,8433975
55511564,1912402
67386487,554101
97239795,3066067
29756643,395722
54413998,4948566
17585633,25681
52972260,6951083
58832414,2430763
87697564,5894760
91969366,6210092
55928597,6887040
42158127,3509321
47991460,7093034
32573193,9257751
8032378,9519104
43908856,5344954
29004441,5528915
20709339,3557793
76776311,9881506
65439143,2598852
81434597,165966
74410686,2674216
2047995,2603330
29157256,1283738
1409237,8001950
33108410,231230
98571350,5162461
16997375,367875
85767625,3505282
67801104,4114297
10304585,2389353
51404418,4038202
10625778,88773
48799242,1858097
91107266,1239328
86842856,7869092
12279060,8368262
17607865,8093519
49337091,8398120
68366420,72317
88910084,1000618
27027728,5765592
14694937,5556996
3441087,519246
80193619,4547878
94008656,2697482
16651526,8640999
77938937,4045782
55441727,4854107
55011377,1078758
14625697,3456859
26705414,3218119
16223226,7472632
98231583,6441637
18768930,2980247
44550137,4627080
38757822,9417334
38887286,1345618
3279949,8175915
22263401,6200826
18394128,1912058
97771151,9993352
30776537,9917228
5877409,5944801
32634213,8008665
21347523,395867
38009731,7562760
28837896,4798063
53893923,8965182
81375850,639923
20694715,3022978
28680896,7744577
5222476,2147029
17633396,2685460
29364241,6763367
97606656,4795206
9221760,7925329
14987548,5836304
75397142,2191234
16991516,1068611
40844486,2605464
48204739,9176645
34200921,3236850
60289117,1063506
42488467,9175865
4594290,5607339
31441526,4410888
97185059,9963189
88449637,1284694
79853320,5773482
39234359,9940092
45744218,7892598
39054570,5196588
17600773,2922375
23472989,2370800
52549741,8849294
44212010,1501096
71666291,5363129
21816293,1449621
505235,8282739
38291664,9275938
30214613,3094160
3057138,7169987
796442,6481251
49494520,8693894
9760421,572364
74788630,5853757
48410895,4487906
59321837,6887030
39302100,4639506
57990812,8281250
5258033,4114297
21932244,7765485
33086631,3309522
87041041,3323959
12776175,4308396
5438625,1412379
30682106,9479347
49848459,941286
49925262,2941221
78369469,4947550
29745740,7665984
75085383,3715390
26414654,6074182
8418764,2192361
82727053,8053387
23298832,4764014
48237271,7641656
61906345,1153271
49249423,1266515
70710190,4910054
97176669,229566
15766217,281064
63452580,1989624
23663236,5857764
89686003,8405828
49514186,519520
67771890,165966
76444603,4229688
97631034,4256258
28070756,9882194
96878686,6596074
4467958,7441219
89939806,6911095
62843454,8809287
23496857,2034839
10142274,5386062
65092137,9346532
47306904,6016036
86893062,1760013
60654951,7898192
96678738,2971701
1040444,6402278
12622829,3289236
97891734,2162205
92053747,7710384
11125529,6108295
40983396,735887
32304453,5301232
20844194,9233449
45497498,1147639
43663362,2287741
43172923,1583152
58395185,5158563
66729537,2789791
38840918,9521544
84566513,1826657
60396881,6217414
50253104,2223823
77872802,3420599
11546200,2758755
33761673,4081613
45673916,3585439
49666293,3407202
17938127,5050111
9107197,2194625
74281086,8453171
41166436,184208
1259492,9802636
49396802,156446
42542024,4816383
56215817,7095761
23709449,1334024
47555319,745834
72683412,3308380
95066079,2661341
55065457,9907183
36298563,9881506
86289780,9176645
28320998,7040574
37457602,2712576
64400933,5603755
54685681,9432284
58977318,2250835
39108110,5734706
24956196,7227073
14418806,4739404
28509544,3391559
38923784,6082172
37335427,7845466
9772441,6628637
75213071,5314195
37264063,7841061
57410093,3363485
80544620,7877932
49843414,7321398
13996086,5301232
38761686,5824588
38884620,2989853
42667953,3845559
1237937,9616077
72305221,957197
10496509,3412085
45755765,7459245
83049057,7513020
61394865,7268881
57329177,8812398
62069090,9346532
86007909,5112531
90772660,7671029
76749805,4427191
78199841,7342225
15615131,4589269
23980751,7506918
3891019,5418985
23020228,3817747
58764991,5467563
61708697,2055826
30207405,7710384
37109899,9169496
11841729,9661338
90397232,9381430
45606683,5119483
88913921,4764624
90475054,7598562
75618191,7161
58051206,5710675
14585001,4049876
14945357,2789791
97170472,7971634
17375173,199872
2036068,4706757
12130740,9465053
69310615,562001
67643839,6964307
52727853,4291109
89151983,3549520
61259230,5790964
81519508,2424559
70588944,2127207
8047627,1044519
43426166,5952816
17597975,2760138
95351246,7767377
51073607,9023322
3837878,8362514
70625144,5607339
21915328,3022978
66642654,3011433
13264923,6938333
86242818,5196588
74358449,4736688
46675575,2922375
52029850,776184
61243783,6136916
33507801,9947102
17682005,755609
96375006,6339914
6585659,5113761
10692094,4256258
27309376,5323676
40775345,4830504
86777885,2403483
48761014,4558398
25798376,8611083
50750777,3251201
95725776,814401
61795232,7925329
57621104,2029790
56812489,6950989
15897319,4060841
83444718,5964095
41610451,2733746
89566035,1254400
42151285,5765592
7958244,4830504
55182813,644838
13253031,2405322
9906718,9295173
38335022,7511456
79410268,7222887
96180601,2657107
75456528,3618996
37364090,1456175
6271407,4649704
42314751,3399391
1454905,2762081
59553490,2612701
14782502,633939
66547735,5042149
59107975,5870966
83248599,9790247
50955458,8708574
60506284,933577
67368682,62021
78885689,5765592
73518411,1924854
25836603,9270390
1113205,5840756
20835362,9085496
97774518,168941
46382276,461413
60625963,294578
99007395,2207816
46500376,5390635
71505946,9515327
93024423,4481869
81515637,4487906
92666223,1576415
40300225,3233631
94819800,7809469
82892090,6824185
39922810,896138
58203525,5990587
68283132,5036692
18622640,690575
98802481,6650753
33787894,534454
64777542,2290542
516734,6082172
76381180,5792399
15424289,4050520
8761625,6654331
7125474,7506918
22634896,5418397
43001882,3420482
70192534,8325053
90269528,8433160
67823061,2989853
18001407,2244481
31023541,5182454
27055312,1464233
55864120,6624635
46477356,6960825
57919025,8453171
59719957,9657505
12673041,1191473
82339148,4114297
89478490,5395229
37371593,5350385
55340886,2812965
9190680,5812979
37221845,7358634
6688500,7391010
1691039,3473398
65840680,220508
88382086,3689990
61938340,7529542
27506846,3740387
68172236,5095068
39899411,4412092
54655408,9288309
41433198,2960988
38389019,9389508
26932519,4637294
9169382,4798063
11332116,2162205
32750553,8398120
78009091,2679448
43915274,8195575
71889068,9295184
96296895,1766565
9439485,1928375
50176325,1896444
87444563,7093034
92304144,8785606
45791062,6441637
63384935,7200096
40983047,4764624
70080543,8478704
51302350,4256258
45758255,3505282
76202702,4955710
14521687,3321404
75159853,7514621
82767788,7641656
68854587,6741514
76713159,816135
33417987,6248034
12492750,346381
32887173,2971701
67020308,7246186
37233723,7979852
42838062,8478704
47030577,7203900
52410935,7212709
29256642,9246547
32788490,3605426
82745304,6213962
78052050,3959309
15084365,3461618
60727202,4539573
15267540,7506918
20387979,5718356
13275891,7240035
20255844,4011127
53560215,4409370
84289092,4415609
39338134,3887712
27941457,9627939
45137492,4370529
37185742,54588
65055116,8400012
57820426,1654847
68080910,3384272
62024300,6457974
8739395,6438826
50645805,4052596
11090481,2243594
95345730,4492921
4204611,7856501
75362849,5135175
29540166,307233
14041853,3094160
25980323,4567156
92746388,1833884
67456597,2389353
30385349,6223116
1893048,300744
94854623,165966
54067494,2999465
80273014,8047077
94719737,5035194
97454113,3091203
44953282,5535660
8337001,4352519
79402769,3392027
52294517,7266796
33717502,1063506
70001757,9275938
12116201,6936032
57626839,2202850
6030109,7383139
89057528,3356237
47737769,294578
74583259,1257940
84729586,519520
87272694,2864582
32821494,2037138
89053634,4255211
56966157,7189759
99109585,8154141
90752916,6754363
54563363,76115
2994052,2604306
65749445,8526756
70391919,4865529
11228697,2657107
97371822,9865907
99398436,576769
18439000,4378695
79291543,3578972
38007088,896138
83512539,6710064
26777180,7901010
26180922,4599146
9379695,2397735
32934500,1450159
55531884,2011683
52272357,3139660
82314211,4792635
5196112,899892
73964007,136901
45912627,9228897
39065170,2965720
37125232,9986054
9966311,9399607
32597054,9432284
93413096,5734706
54385925,3492025
986557,896820
69641559,9270390
85425729,2156476
83987933,1450159
90545762,3715390
96998397,5314393
67830166,4739404
23945054,2899023
2732425,8087497
65110168,7511456
808434,8177950
83709375,4172539
2181170,3333423
4653180,273587
72048187,9856873
50213026,7175339
52847225,7514621
48731605,188553
56073509,8703376
50602195,3922749
99741893,9288309
37652754,2397735
70998785,7431694
8373308,588535
51512041,7471433
74313756,6351106
31532660,3605426
11383391,4706757
1355182,6365825
60000619,9865907
23833169,3488199
1539299,1044519
10333716,6914846
63532665,1931175
60940234,256244
96666373,1153271
91541158,9917228
21470835,32289
68397755,6785639
46420768,5790964
29495537,768887
32186625,7383139
14271858,4861028
85881655,1525183
84046265,8499619
48967665,523311
29933883,1766565
92251517,3470822
98385784,2156476
74122329,281064
39231020,120524
25609997,2758755
39629001,3271743
88097854,8968680
44836361,4819791
47029394,8526906
20142825,2110245
75202056,7654017
54783083,1640084
13548547,1121975
96869636,7195312
92209142,32289
33492621,35593
81126403,4703651
47557448,5676640
46363447,6914846
19422938,5828679
76051782,708058
55338885,3481897
36055739,2233070
85333996,9504062
79726333,4649704
49105380,6353075
51224454,2899023
1046025,7507250
12532040,250875
99844239,8153270
78424118,6500554
82039153,8776740
23811437,9862441
35937379,2102565
11550312,973516
54648045,9926726
43788254,3262315
8749339,7769838
70799328,5903340
19981301,7240035
14540947,2424559
81275161,11656
87683478,4609949
19808603,3363485
99834215,9397622
46458008,5883814
72951617,4410888
76893739,3515140
11092452,7691631
88511055,1282888
81069948,7167008
31438308,4389373
53483654,2612701
87223393,6481251
21168235,4389373
44051817,5467563
3120138,4796788
78559419,4998783
13313283,6157452
93594578,755609
41052103,4522448
56601208,2920249
33879156,7219941
17449651,5425559
13997973,4983006
3661637,6887030
19456794,2085955
49034296,3964456
90335328,8285555
19670815,2105000
70036499,5712730
65132425,7744577
26292180,9973060
78891338,1936403
41587766,7877932
93149654,5162461
9534921,3400411
5178300,3096272
90229822,4579380
83356007,6206461
4641968,4591976
82100877,1898437
4968931,3010142
88175543,3076212
8770058,2359225
46980073,8608728
66389257,9430961
51640570,11656
38838186,8925332
93733897,6231888
87628065,5656160
93304052,4801796
52183465,8606184
44881193,4951872
51787480,9905573
86439824,6213962
79042616,6725009
64433934,5903340
47987696,3461618
72312383,3772368
28070354,5386062
82738244,5783095
96432742,2971701
94264417,5792399
63481104,2699910
39040785,6184463
42762704,2202850
92727815,4598203
28618411,4565936
96530010,6337494
76165574,776184
36397021,2847750
3668392,273587
18244118,4951872
94227182,4031394
6046419,7160283
27018796,9100447
53446819,7195312
2315072,7383139
35426230,6438826
93458013,1912402
27954980,7898192
28051343,3251201
90247552,9687658
433817,7645432
1329627,3789484
99535941,1980623
84239771,8478084
25273917,2032031
35312437,1044519
72380315,464943
10068059,6481251
97282296,1450159
80126304,4096088
26047869,7961983
77416122,2104084
83471811,1936595
63985124,9594791
3283167,7744577
7336896,9797161
82473124,6338518
11234936,439774
11860461,1048101
68106309,7048014
22762999,8993076
87727091,3277983
7108612,8274939
21080159,9432284
51640730,2980247
5268817,9957477
53284011,5032110
60108387,5362973
87727592,732251
6066244,267465
1878634,3275224
5755278,6060062
51439508,6415261
68008172,4018974
238018,5603755
61783687,5877988
49747402,4573990
74944466,4711649
48915638,939193
3338740,207011
86618445,3425394
50730531,3425394
53897476,9881506
5680767,7819904
16825512,8175915
25830550,2733746
6724998,5821112
49007202,3715390
75930065,5789702
28930676,7923865
82287762,4984512
8869110,7019906
34640449,7960838
38693367,3710350
22801583,3321404
91251237,4086901
75830834,6882822
28534885,4951872
57040151,2011683
10618559,231230
69035963,2220236
57835411,6334231
2300995,5314657
9412155,4297453
57942010,9882194
71292161,4060841
98660491,8526906
52853877,9856873
57902068,1481738
13593731,2657107
36410266,1282312
18547486,7512386
53782847,8670681
59624493,3308380
40940432,3772368
27795078,3805940
34816864,3156332
7412266,5824588
60054487,5301232
83718339,8471700
11803613,5315427
96568136,5721109
58587479,250875
93753709,697616
17947889,2814452
41716586,7363770
63365811,3817747
65296266,7144319
56630883,758059
93703917,5773482
20383630,4522448
79368050,5801798
99227753,9515327
20177325,8685744
37386920,1206630
94595247,8606716
99080249,7979852
31951048,6654331
21597028,5094944
19013761,6717648
79075041,2243594
50270989,1451726
87568904,5362973
26962114,6200826
43000292,5113863
22714271,9227739
39934534,3710350
6465407,8695954
26409969,6555967
36069226,7926845
85306423,3954020
56743952,534454
53346072,898054
46110848,8935687
3239228,5091091
47806580,1652946
17539282,5870966
16377596,7813124
70133156,1146276
57627207,4553875
15368466,7591814
75917260,2685460
24561048,4865196
58578937,4256258
56081702,5798090
40079834,3420482
7048860,5735824
20218976,2370800
69721069,499189
12428943,7723458
64583000,5091706
91302362,2127207
43635792,7523684
70937712,2478374
84170784,4649704
95797833,4541540
7141460,5903340
60772141,3762639
97009862,3592750
37651830,8253473
10662275,745834
94125117,6958159
35291604,2005002
5230543,2147029
51476052,5794123
68732857,2319097
43733356,3112145
7989610,3470822
79958980,9598914
87462308,289562
42601909,9479347
45614409,5974219
44817723,4703651
42314854,7161
96287072,4412092
63592968,2136995
51936156,5196588
21919612,2319097
25432929,619301
90222646,9296863
41467006,4009296
59686057,7095687
31026883,5619111
19251008,7617431
19289633,7837354
85408608,4856010
64351714,4015727
2396111,3128505
42090890,4142585
44663099,3818688
50371788,5789702
65553752,1847096
39443285,2246262
33748628,8494790
48118591,238408
69707350,6351044
19588345,4291109
65473801,671998
64019102,6643209
19707482,9552687
42323029,588535
80362584,1063506
21241608,8471700
87654568,7379455
16942700,7512386
16236023,6787438
16323990,4796262
9623781,2032031
62629335,7650674
41575178,7869903
24105919,1931175
52210654,511022
46821279,9515327
72792243,2571768
21905961,6250624
54794328,973516
90659128,3713514
66653485,562001
80645088,8381017
73705348,8965182
52416983,40355
86046636,4884752
91121971,4480060
22180886,3020833
27061401,2029790
48604869,7471433
39764142,7472632
47968286,8043595
1493721,5112393
83562990,4688268
45186377,1206630
57561126,7869092
99904524,4465726
55747180,4983006
92831490,4522148
13918427,5587560
6959038,8993076
75247673,72317
34421696,9947102
60975768,4598203
21436807,2972718
27415738,7040574
21180471,585240
99039946,5762964
67538466,7698910
18042681,105780
54569445,2745901
66317715,9099279
23535034,1814123
5626233,7173446
51419654,2546628
40129281,8350233
34973800,8362514
94203713,9807107
84974293,9246547
36290886,4815836
3493446,2600273
48268353,5801798
49521205,8153320
95496941,9807107
63618848,7040574
72119857,7617431
6913723,5134134
74255564,9522222
81804126,2697482
11066296,7955372
89380853,289562
44792617,5698767
4647011,6938333
86410195,1205777
35146337,5649420
17726771,5654537
18321553,2762081
36711759,4165869
62409994,5122373
75757887,4998783
25642932,5676640
7140002,3806135
94882612,9296863
47449618,1891646
42532329,9099279
60308781,229577
97428985,7704749
66930867,1117819
90762378,9271735
96235912,32289
86467015,5634772
76884542,8218182
79658071,4706757
21170620,2380741
62163540,4539573
7945145,1378917
90336943,1602054
15969133,273587
99026747,2233070
30159969,6371228
4733307,9790247
68359787,294578
10912986,6241584
68897713,5471201
64188729,7095687
32501596,300744
72327701,5827785
94371942,1801538
66989375,5654537
39548452,5386062
72751940,2256942
99732968,5081658
70664570,2628360
67749317,7747323
28362549,5358224
89479990,5618227
88178767,5765592
69835206,1257940
45846230,7844483
46313429,9373589
1676197,7941502
32469596,4282257
84989491,8998472
27024549,4893734
69246424,5794123
22444807,1338720
99965534,5621821
26161001,2311312
88899824,9790247
25021661,3172494
84709233,6600764
73711406,1068611
70846165,5949067
34888431,1098164
16237409,4248967
30096249,3363485
48886448,5094944
56630219,8281250
25521549,3509321
20197706,9995807
30167281,5768340
27427573,7263554
25731522,1922320
24052041,3294529
11638863,8478704
53697314,5002985
33489287,4703651
99525868,2724679
59787965,2250835
57828731,4516910
35537512,4452115
18558659,9521544
81156321,7431694
90914567,2478374
99307235,3744124
19010391,5926752
30027290,3202587
92145730,4657497
25011273,2280478
1999603,3191238
75925143,4657497
79611636,3837358
61297348,2941221
68056116,9147243
95810970,7721672
39054438,3530508
62539497,2945506
16635461,475330
97731561,4038202
76741399,9940772
87235358,1693621
13003789,2156476
60897024,1371311
7816735,4861028
20039797,4480149
56587510,2430763
64351675,9871191
66851823,7373620
92841727,8487712
40021841,1989624
97908798,9869400
42726305,3277983
82796369,3042968
18484606,9917228
9021870,9744200
42656219,2679448
91955643,6624070
91310075,159601
66578823,2921514
88730423,3051447
32995223,3333423
52169482,5251677
71821951,754546
57892753,4074641
94004298,1607978
62693178,7938604
92131144,1279247
75759198,833671
