idTitulo,Universidad
91813,9087860966536
81201,7398671934274
71293,8540257825297
48792,4263892601665
59679,7806829732661
17688,354214073777
64719,7205911088808
23545,9764654019148
36321,7527271576413
33110,5332685572663
65877,6363505426809
42848,1895149984782
30968,5140786019396
3126,8639235118962
13966,2448077865258
35982,7065489502595
12096,4599728871320
72110,4783457227939
42244,4930143188180
93759,3069473219633
68483,4270465475235
23021,3907412327058
62354,8590002561960
58551,7235670048621
13401,7571708167938
74825,5902119058096
29220,3156964549802
12390,8130403259976
30542,6187361949308
76337,3410418343819
97517,774435293069
62895,6693853018180
43793,228923595993
29654,1835617014788
75472,7485195186115
88816,9859123254398
87237,7609440101429
20955,7589283635938
67344,3378674897910
16557,4387628636648
75338,5314990250343
50434,3827531005970
1228,3511557209746
87173,7527271576413
20358,930698171514
18637,318843503288
65890,8688320373286
15573,6981765194990
77972,6640021725086
19104,2013734082289
62138,3750130916230
32298,498578250693
98532,2969703934830
24938,2098849165858
98149,9690790095043
46106,8081744312469
44635,2582161353338
83057,3319342213983
92657,2921198863774
77659,8031203051172
45235,2775654467596
64841,238088526187
40471,8333684174608
14772,8111594139421
17879,9223041792914
62140,2238960927617
57031,3997182174143
21557,8088777975015
78669,1753681250788
12043,6719896227560
60007,849545198259
37430,7864538478785
81232,7987461794687
99017,4061778720866
23909,9578140605744
39001,4023214669990
79855,1274225228329
94938,8978602369760
91945,3508616981623
68738,8932846086399
87497,3580638801787
18654,4075544605190
59535,4533997620423
25841,3418405568414
17869,3418579585519
78860,8013561113179
45415,560008823467
87771,9006767629266
53486,9909317499799
34738,5341052140064
72016,5490478034114
31527,6629544091388
50332,6925155892802
62559,8389113266032
49539,4916611218294
25283,7912120543472
23514,8565544514183
35694,3154356602878
32412,979449945773
51682,6676070588172
88258,3996534960462
38099,1730421414927
89513,5218443959284
61342,8977513931034
2256,3680044840041
32317,4196516072377
66068,3649752571412
99673,9755939015659
83787,1421547773788
82522,3147728236349
55865,4170098680391
49926,6675127178888
98992,5816910929632
21389,6229701234808
38796,616551437373
54281,3106771376842
49598,9339999422477
66153,3443952060249
36267,7933805635134
78635,9342005293475
71460,5902789503478
86392,2298046612704
9086,5498140956269
58678,6870290429205
50909,6592152476252
72840,2554258565815
52482,7912266521652
83261,8012279358282
3063,3636661825437
84777,6062550978435
74577,4383059919216
70434,8120286051740
52294,3019149222915
11782,9599250551145
86773,1955908962309
34014,3077540662613
51810,3528529782268
72569,7837846991558
24713,1543745335287
62681,3264761101381
45955,9181993562042
40249,8509766142281
12733,2242979171671
534,5302433980815
91551,8845932907043
76111,7763716447832
73992,1802764522278
22432,3818281450208
29722,4489937975200
30921,2551098614672
22523,184519402636
43128,1851047699208
56776,7962912904990
16267,5342597603545
38731,6676070588172
6703,6651835979383
73621,3243451035839
68107,1072707650529
8687,3862385903387
31683,6327041346225
63272,4377109728006
23818,7758694285598
62818,8072884642028
6016,5444368466399
71030,6349766698303
1861,9661121299708
29443,3368101788809
76925,782282916133
36450,6769577571064
77386,7110902297294
70442,3574973303898
14272,2144689822636
95500,7918958436430
88933,9752324650519
92817,7187241805737
18401,6975976677526
737,4317607696700
9225,8358548085562
81603,9895514744876
93093,5085727017137
63511,5006664021571
95851,5623954505325
36168,4383059919216
91277,4779180774608
95506,2205089715542
99246,2817039057435
42360,9699786619553
81329,2940754713827
45846,7763843679600
30958,6942948009261
8663,4876520920873
72375,677007087928
95485,8774797652176
80292,9063858973119
72693,4556795139857
51878,6048641828782
20977,5837266753529
62895,1028334107536
58640,3993047991848
96284,3224272116970
49972,1944385055668
69375,4505584678176
19569,9198555286101
36180,5226655762365
3928,6677848700488
56103,3418405568414
2665,1828214407877
1723,1756635313943
99617,8728656517086
49583,8176852428664
39293,419083567820
22219,4207783333070
60950,8067548979135
42783,8880976228105
39346,8610081733187
15153,9825094768888
54624,6735076963370
35508,4825075322225
21399,5808029088502
824,8787227230650
19839,7291008683588
55593,7700488167909
79791,5915310670804
94253,4700808571083
82697,5879660642767
96121,311427858168
54779,2646796533612
35494,9175575329802
41115,4776268383095
31473,5591743910751
27463,3703041968318
33149,6490246192400
44941,6094114485330
96848,2551098614672
22518,5653769902903
28194,2385639258837
95095,6550159424854
21137,5945269521173
49003,671969552942
90980,8754011266569
36972,4051719609901
68660,811377212899
87860,8334805678729
70452,78096132617
15905,2678303392992
13263,1782153673969
59847,1874741845147
76391,7429059015849
78150,3113229531752
73480,2430539128224
60755,3717122776719
43940,6458282166961
33110,8617671538564
8679,8388850373355
72110,5179417584063
68124,3114366556326
3834,9051050675571
74532,3170721445310
74549,8879956966130
49755,3287509567475
18199,278658284316
61043,2599052699564
12004,1156112305682
66900,7128022715804
97389,8574522917481
76337,2782684696624
81232,911252185948
13905,7718693844185
73919,2412467261656
50672,1983294220446
76091,980375561547
55662,2966496427034
23211,4749557415027
89929,115971453393
68585,7467739891244
98769,7983720484839
52078,1192301930936
85422,547238152783
2247,9577120979757
9708,7693604079238
80767,5605473762464
20718,7076019797239
12781,3117708965578
8057,7949344233800
88952,647114314929
81495,3418216981977
16119,1091087771611
70441,3738302010118
2315,720588509268
74725,3197624897916
64599,278138945055
78502,2879125450869
83966,3073236234060
74071,627168054016
6547,1209417956334
80120,3993248019817
17050,6126967859626
37615,6981765194990
9862,4505603910696
91736,5205644552444
15422,229060127575
68972,1138396654308
58289,3473592654030
69775,7328480273921
76139,3325663725578
94053,8879956966130
51761,6244346074267
12323,6068064652547
86886,727431364943
82386,9672973831599
57990,5881674878755
76079,4846874882796
30225,8411430207875
32801,4661452126446
81591,8900752358785
29327,1469155455913
52458,8940307734464
80033,7407723716733
2417,6074497844263
47599,3674835771813
74947,5705995770749
38729,4474237680165
42393,1029049713478
97527,1500355745790
64027,5527244449889
49047,6975488075445
26713,3905121592379
78106,6870391710158
7551,7950248565189
23791,9068358975739
95741,7787600577493
68856,5102708344843
10760,8468714856860
15022,7717950717906
14085,2397151276706
98277,1169998657361
82809,5143175700128
78026,5309698545916
81818,3095314097915
32295,4057631862676
83326,4720375200455
93595,1178840803716
58638,8876432104079
69342,2592107130988
17285,4826353343928
43125,5948973605050
39964,7482621731827
19945,878084050993
33432,2718060794354
98405,5195275472849
6244,4264719094650
20227,9563794165641
70788,1539087792902
3332,8628631902897
22055,7782273910822
74461,3732911657586
8932,3622063303991
59160,7504964373786
39004,7272024938860
8018,844071394927
46294,671527536910
3788,9175869662539
77333,4837159243986
94879,7666834860049
99194,4291440802480
41616,6048252462475
16517,83726430957
20020,2286951175261
85558,7005250786664
86355,3333538110850
96312,8373078257655
84260,8944204241591
5712,9867954082819
61091,9565054234612
25773,9065265110440
55876,812088596641
63272,247095848450
85782,1923402066047
85345,4967748480914
96749,4572982761648
5981,9170361136314
72524,8547977834614
88706,4687688235899
65009,7249939267661
45968,8329580462468
89443,6768704237196
3243,7718693844185
91687,7336059608958
40131,7011990955547
40475,1469935551383
84271,1186331964752
17951,1311347019965
11269,420440228403
26254,3969041547519
55400,3151532292479
8641,1459488920344
64627,8362414237189
86808,2135819612931
93534,5366602518378
76920,1296503288602
97400,2346325993371
42179,718919033952
56312,9774211189636
15025,2107169705502
8687,2262518094977
51306,8236714859837
88331,9469691660561
36342,8839454627827
86252,4656462571264
74306,6198349102233
48758,4259677410299
96320,1810345155586
57637,5230902540668
64796,6091098705972
71275,9221178123341
64533,8333684174608
77843,677531309493
60257,4077304569354
73666,4077135316284
85122,2580076600359
20138,6495094905052
81113,668219621963
994,6901189175349
49575,5207789362967
65358,4974693914319
81010,1959487869622
89758,9921032040465
75457,2237456897557
91083,1378993105160
11835,9328081006721
37820,8959627968990
28508,3263323200361
33393,3692738271042
78209,5127571080550
59591,800026498586
38709,6773370557959
60404,1160479620327
2186,2187792971311
2350,1119377086754
20644,7824709135610
77268,8218199743440
21591,988083763384
82466,1331672936390
47046,1444088540151
39096,1328671323404
83347,3367871503881
32586,5981830897147
33400,7007797280176
73739,9585177106999
29039,5679841768819
21435,5248348327733
57056,5586947158736
80412,4431749012710
76038,7228147081612
19878,6848534452497
60928,7306013635814
20538,2680317974512
18915,9828002373916
99666,2054381095134
33278,7075024054152
95659,8209701235737
35190,5314418335323
34190,7292497067066
29702,447060155986
91440,6418339815020
86492,4385085840386
21001,3133576995111
62046,1159311003756
53384,8175526562400
77959,6576065218425
85989,7591284128312
47046,718919033952
69947,8326041190654
13851,1045154691557
68893,7686447943919
99938,5849351338082
90543,9006180247469
6556,9838075856798
87368,7739250881595
98519,983983013559
4038,1444073636848
89280,7471295690438
53336,6416793557936
75651,466775531909
50588,5588456061451
61091,4094748546047
40875,2709131052132
87505,9160179713642
5589,355677526200
12564,7758694285598
11376,8531118783250
27750,2028981559232
8025,8223687187531
6113,9218328950621
96508,7381570102820
23939,3424358834468
14075,8036181296346
39505,6177065017795
49792,7709682141715
99585,8077188694949
39505,7471471866124
79683,2092153203011
65924,5233400226495
76338,9580375664139
88069,1867057250464
16267,8160197576157
64949,8888890171680
82650,9989331505525
52504,5701768973265
64995,498735032920
19774,153734731883
16252,8299334727211
7725,9057154930523
43647,8727188629121
37090,1118746627502
65098,6096312108915
4449,13461345251
60220,2889666268812
77545,2837360950445
86398,4358863056709
57229,1912784023984
369,9101779981873
17877,8775228430746
87937,9700328359509
40320,2334205107394
47375,5379691857904
59591,9798093234773
76108,4454534448774
93397,8577088838490
64160,4116043475259
9752,9210273423716
74540,3544640176703
28192,243220019749
92230,5873061010718
57610,9175575329802
59950,3606085003589
71141,665818258008
59590,1571765798298
93688,1922920565873
19258,2197067253063
96537,4894345263366
40811,5668374004327
25946,8565544514183
51182,567037901799
75078,8438134409477
70612,7305896363206
70489,1797075844566
32778,6843615611616
86705,9383828908653
29604,3191111163635
91166,2034984414913
87681,1253374706498
12339,5123660357049
44334,2699226510048
71739,1095354929628
42344,2002945900468
8653,3286013040846
8161,7925609346623
71851,6318643351486
61147,9691949696894
23360,6123971124654
61143,5040782577037
21431,4825215617098
69964,5955762030235
93481,6154893155244
2857,4734167219650
49705,8072884642028
8336,3832131566219
15576,5378635345078
30291,1026652310238
16206,7011223626803
77821,48907492265
33574,586832058698
89112,4585669813255
76355,8332230520161
72841,811034739727
6716,2342225555168
8330,8460454621200
4888,1913267252025
46761,8915680502836
2124,4789423338567
97831,9518317745894
21767,3571932279122
54365,9452205145132
81468,4129249717322
66123,2320553286282
21051,551440646479
17779,9978265338103
29722,2464080114710
79960,562731868304
36350,9869969689256
29443,5639161501360
19177,2744890496300
31351,9497096728568
59445,7739250881595
7922,3032615197080
71039,8688443445276
24058,1377329916908
69871,927449550703
19229,2360618330394
18654,6699171699799
20987,140654873039
70632,3570675321882
24310,2217187589262
44044,1630143916606
85854,6442441894778
30677,5087637050797
34523,6871841395197
10735,615756747335
26789,2695253943766
88472,5493631106624
27259,6477541074119
11418,8010017324738
95135,3478187391800
28427,3740364226476
21747,4707949476620
27707,7508036122973
44117,5990647126734
55683,6341375621768
96827,5123660357049
35465,6783596975353
51312,2198960423908
4440,1781999519094
35049,2680317974512
82894,2906962939180
75589,8961906189617
4579,6684073615928
71444,4781470951779
27034,3485088322151
1105,8236480350561
50361,6101681211167
81863,6971254421275
76776,9330084090079
18178,1277115487511
25097,5440381661114
84235,4017621881936
73491,8711465253551
65454,8276545019894
70948,8039891587621
32734,949396507962
28537,8388822961368
18983,4621771650192
51364,7199064619712
40818,2097956162981
78026,8453236651832
74489,2744890496300
21601,7305749268840
68414,873686915706
29198,4397887466794
69474,1554048597625
4018,9587790289034
79373,4672053708005
58510,1160130836138
51589,2681634472896
55295,2407593121020
93027,6631858038347
60719,1581964285480
94293,9313382111690
34251,5432706465941
1695,5693081233089
87876,9817444081408
91524,1083781718555
40147,5990383751201
56390,7629378159523
38807,5476254785849
20562,2953748367088
17196,3178979156750
79483,7235670048621
16374,7596697159780
1441,3704616961146
37985,3106771376842
24511,243220019749
46354,6662985087877
45152,4779180774608
95305,9270641562781
17952,2890334254591
78783,6564701918687
64101,6547219074850
5681,3694237395102
73968,1872208798114
90542,6860746246011
17083,3965578544876
57619,2587345457531
77663,5217332876773
65163,8576868045884
98021,1358474040381
69014,1790816763305
20104,5135414897093
45986,917156097894
48187,9554320796847
80373,8856357628263
87163,3465073560388
64029,7799204731369
14661,9956879926740
49889,6492159886711
3540,8795848944574
93958,3124269227294
41884,9316696731259
41480,2737058694555
43831,125817390232
81836,8239083333943
12493,3917297704746
80057,3111988783289
55812,1475524870811
52746,5449427961582
78256,7475611850272
98823,8748381498006
20769,2706293092190
59694,619389642736
88102,3982914219304
43459,8455407308011
4091,8341880598745
26896,5508152718532
20971,2551098614672
23868,9531552605723
20916,5557812499422
74378,5031301382073
64335,5256175671784
48270,329935077051
61135,4758126410465
2409,7396494567141
56336,5505755314289
81518,2236597207184
45065,5492110959619
12053,1087740782524
15051,8746791679626
86938,6322323848955
84848,4250830888425
23112,7745643929647
29512,8707706213321
12599,6264913228587
84628,2366449979608
5022,9841714242838
45948,3322901361879
57344,9785861547200
15402,2569150156436
11665,6664842687210
40333,1433768873195
86016,1006475837326
66731,5975928522186
59536,1363851742040
43042,6662872258958
44698,6226739719310
89630,2645784143978
59864,746360643012
22565,3785446981445
45543,8439084496066
23541,4624308433439
26259,8623956177823
13321,9971886681113
6730,7637055922694
90948,5725012097590
14152,4006212179000
3331,5052699994949
88808,8919644931660
63283,7674566502318
2068,5520721952047
44167,7411413656349
11746,4957238148730
53678,8793433606969
25243,9525999230470
80281,6974358867403
71367,4177523586119
75850,1314244753521
78315,8063426186085
26444,3233300659914
72431,1075140345038
35950,1557283476363
83872,7208730318149
85550,5494462649424
77966,9457216635811
65612,7538938588639
95793,8034436340137
48957,3309659621746
99048,2978416537468
58518,3139873100031
40570,2316409806635
27114,1618663488136
15733,6621635535945
15092,7719491455342
48894,1897607378018
73112,8657299656947
82289,9849590794946
19254,2543718753512
99026,6609897158351
53138,3020811208464
36673,9823632305702
80906,9013126199638
28693,131275464596
36387,6862391906725
82857,3513993023944
54448,9558170071088
4232,1108148999230
75358,571836588636
81073,9281054190513
94764,596041142268
78845,9988432716902
31878,5936592003307
67967,1848052706100
62025,9573920693991
90039,5981830897147
33882,3136196679171
52138,5282982766187
40319,9142501817624
82932,6667013498281
31513,9776685169729
80628,7901953792346
36507,1105959006355
44877,6111658643020
51559,8798456335006
93323,8259840466580
61393,4482440698020
3098,6544577661546
67544,8975122793217
97895,2518028642463
78977,6746418226836
40250,3117913194632
97136,5966955421881
47197,5174528039858
38125,3077303179000
25039,3302220571241
21763,8192749273790
85854,1965872495144
45075,8362414237189
43279,7816478329047
41421,8547670058663
49177,7447188399857
74547,7742182871146
87897,5091622052438
39059,7950248565189
64261,6390427439264
29225,5514705135218
40382,6041227700602
99195,5153718645159
10730,1042372772755
13439,2465270836484
61563,5312075546616
91060,8236480350561
76826,4255312483271
55107,244047550578
13269,406535436214
50487,4582637210476
45684,6952594957073
3928,2343529146823
87076,2053136473534
47331,7718693844185
49738,4017621881936
70145,2268221932461
94719,2768349021629
50462,1221211116917
99221,3810346326057
62001,6542540854479
88933,5115524732700
82944,211337738652
38740,5508937583389
84904,9574367128282
55593,7836935678840
96031,3570675321882
12011,791315289927
10919,1580287956452
12762,7497417467896
30422,2060631392346
28107,329935077051
91150,8398243846558
56312,6057432889656
89134,4738375938714
32531,8621391646038
45647,3435610313605
31370,7949937835163
95642,31855832045
74234,1042160668997
53031,6296088696565
62301,9849590794946
42898,9002944874244
85302,8720153738837
83080,3974634542912
94297,7031631519863
95048,9592750404433
44068,3376738756884
56871,8845932907043
25462,9014451537424
92367,7795717834593
48139,6462559894757
27567,7205279556561
83449,9294960624387
74183,9915688567410
17469,95819228545
15424,4130067514104
57002,7739250881595
63693,1500669585879
69340,488828243570
62346,5536968337225
81487,745763463029
72882,1872530592513
49482,7937856899565
55107,2688387180132
8098,8111594139421
49665,2310674980700
89966,1277115487511
25092,6412095608241
32499,4059450255307
90274,4965454860862
73626,6418166538519
89388,2886105240997
39354,4131157156699
11522,9356355089047
80962,9626822148269
4743,7492247482108
24530,1554415673946
96369,525807421845
43441,5414086314891
64425,8961001621822
20050,2279751726365
44732,1119377086754
72484,2420191538547
13430,5534665238160
98077,5870530017731
50465,121516654165
12518,9160013074795
67108,1160541835854
98223,7160419931614
98550,6958456554060
58255,6039048544699
80656,7299024343601
81074,3096279652388
93467,7772276023271
65959,9002970543588
24467,2144689822636
37663,6652651614484
15931,3084956104903
39913,2896506993141
5406,8903975061532
60793,4426377392876
25395,3136069718772
1629,5489020978288
61337,9569545450958
51780,7199064619712
12697,9350918701378
74379,9952864673318
48739,8843178819642
78699,3119344588954
61842,4899722351986
85459,839872970271
66704,2789125873870
28619,2789046760616
17926,4836917493028
84070,5521459322925
39389,3533676436240
70965,5294371502615
93323,8862454716701
66235,9297192314919
73408,6471945496664
19958,656929023843
83702,7104895416609
97192,8996275439245
4862,7002722056859
18153,4555989218439
87415,4541267211758
74566,7049175309716
51013,7823397085960
29090,2528308015162
8188,4094180926837
69530,4093958720279
25109,8492913244461
95216,157565704544
22154,8818145667034
80956,9141045330983
80619,2635464701379
74995,7002722056859
23657,6521534650126
4499,3722363400042
32311,7869554202888
86721,2057490353130
44276,9574367128282
71030,8855086269882
90843,4126827533918
60932,8213737572484
33294,6677848700488
28285,8332843138321
54308,3023696347186
42796,9909317499799
39288,5861336925209
17761,5033201931721
48912,8195114080068
18951,2199426676422
28739,2674461609361
31359,9059606910144
6494,7845409229605
72623,6664842687210
32175,1380067067260
56305,4383059919216
58660,4453318233425
80091,3923433503642
99337,754400775866
68435,9452205145132
72057,5448553379275
53092,2144749790873
26712,2267210150753
62005,2716474929734
45361,5112182503413
58237,6250480813912
2414,1281564451086
85612,2412933541184
62532,3506082098424
80770,1966585967044
21611,6642560806405
5842,8499957969219
38011,6270029156902
17951,3756328197888
33265,6094114485330
51463,6266860202652
83922,234997221899
61135,6594753923482
95331,5424472962991
15706,8914497560468
10905,8084369303798
95506,2169639410457
75578,2812482999629
89259,2103556179459
70377,2940314543547
3233,3769238097617
23346,5361569260181
37289,2498874163000
12419,7852303495468
70368,8902694315087
51799,5109851556101
23097,323732195331
68624,2417617529205
57676,4815755116070
19367,4016915617416
5665,6081395487189
95770,240386945380
24259,4075086580731
58839,4565795315785
5369,6245232819583
43220,9382308748369
32158,527960055300
25494,2954345823429
32201,1142980055970
51790,6615700787537
22731,7872156737692
47951,7635015902321
25113,2128693211507
49387,6198349102233
58123,7531324762802
4283,4655964420421
17687,8468139544553
30802,5156230236316
28761,5696383324496
52254,3504813392876
88062,9563650330425
40611,425503706022
97548,3356337797305
77408,2161463134880
55883,6149437022991
75785,8199223347199
45383,7606697019592
41225,9208524959539
2461,9047410078603
94722,3649752571412
20318,8948500175850
66760,4658615111807
38542,2896482148984
92928,6325132766700
26992,5151988308346
51695,9978265338103
2487,4602415899579
91086,1551735521485
25034,9281054190513
23301,4815755116070
14740,2909285921487
35893,1331672936390
71933,8295884294875
35085,9884011059120
41248,5064372577214
36146,8255347209577
59581,6429515575645
6500,3505855740687
44277,8033797666659
56851,1066336901425
88724,1363928061647
40487,7680286173617
21610,157736194431
68845,5475070708009
17647,9981894769776
23462,755844930768
46700,7369357835561
98449,4133542699884
34125,8542320913324
38037,4843803186168
59424,1681888581225
15966,5300359264497
10069,2038807615016
92155,146626340248
93807,1265146399740
65766,4907418772644
24512,491919204432
60231,9007899444665
78658,1334200956078
60696,4056909971655
32495,2711431417761
76856,9411154082664
10058,6798126828732
26992,2578370143197
69272,7996608166215
4219,5251223652117
85511,726020776129
57670,2922121582967
40483,5534665238160
39293,9569545450958
11453,2695253943766
98784,5849747481315
69882,1276623225783
99114,6914611188537
1661,1534218817162
91350,8800895775835
30174,3909285421623
73836,5069814452519
34458,6344452905806
15173,2568385864094
78518,3858714249980
6743,4425411587011
97207,1041834470494
3209,8388850373355
87216,998021106980
48270,2481318348573
17083,1461487515266
66251,2877854950629
44796,5593435029405
69605,6819944479108
82426,2062437415528
46793,2438789580067
96610,6955988275581
90399,488828243570
51605,6233120279931
83866,4872796051409
78417,4789423338567
41348,7731316824489
91235,3254283938743
13877,1406382438677
54460,4550920768378
82007,3917297704746
66442,5053346753070
96743,1421547773788
70368,4079525204764
10946,6538765449406
5052,5969643403161
23617,9790577750471
65714,3532090896482
69454,9887807505920
88745,1124860283507
98408,5596294139602
10913,2053136473534
97416,232231118899
30052,5711595236383
46845,4012326106921
40733,4296668166827
82404,8048990416873
21616,7135522281522
23465,5282884863267
15021,8859056413914
37013,1580287956452
31615,7185889359147
36180,4238418725075
79714,155851224635
3298,1392135893752
52642,2824274157666
44117,9508069967740
40568,683848807235
94240,2268525297902
58683,4482440698020
43609,9483705131103
16227,5434791074381
36096,3150003175097
36213,5517870619527
47066,4853073317249
37247,4470281178714
22698,5963869518990
1739,4866377016969
66235,1551735521485
75441,6170507742467
94499,9855194877945
50679,6958800204609
15319,9786966767665
36534,3032615197080
54253,3880052328914
99876,9016614695369
50980,8746068686026
87017,4166756827885
86370,6416793557936
20825,4361555062818
6111,1237024767027
58255,2701405561212
26761,3323442638659
87540,8944204241591
70274,943272863580
83387,4474237680165
57869,5046080938303
89059,3923433503642
43554,6638473141774
69891,6131652147160
86491,3285517162356
31424,7299129932073
15893,3415578701541
5954,753625975413
25480,2889779553687
94879,7268515498362
74593,6400855753115
2468,9616466321867
28499,2627858511848
28885,5770094086519
71429,6243420934117
71093,8771939482601
79080,5005358023302
64151,8826287046067
74844,5207789362967
22828,4181615616470
82476,5412097196509
79039,7007797280176
60138,9331165919650
80890,9414476169829
21071,4040187483417
15429,2949662719319
2668,9073356167658
69797,5079417277960
4591,6221819812757
52869,8668066728238
83192,5052699994949
78774,5615204515565
11696,2535807876295
33189,7085960779804
1229,1316937975692
10294,3790422466889
63838,9643104681589
15513,2124185469070
9675,329883033355
5705,51283429018
70292,6283317752169
84353,4520066483479
35825,3608942577861
29412,9198142381666
26001,5618376276502
60849,8329580462468
4216,2788471127874
17392,1469539213184
47608,6283317752169
48912,3073236234060
39081,8197345788381
39017,9517160281092
69004,5553970913671
16508,6694172560939
24045,3209536733271
75397,2373609874281
76072,1632126899400
56154,4238747226542
73056,8107296559044
30538,9646710389804
16589,5728283012699
84660,3072755935417
29023,2890982985597
62940,6250393300111
87504,5705699514725
96312,5822388772121
97775,5155999502895
83796,3041577670167
87268,6666489832893
37623,7412280536308
38646,8586683170399
95817,9676374351498
5413,6583076956464
28091,2578184244123
75773,7059204387290
59330,8365772320161
7959,9290207220501
59336,2785264802658
37044,4390560777303
12697,4514051159566
94670,7592689611839
25292,8585183057847
81756,8684574997542
60696,6741665745188
13616,8867973095106
76192,3038063321727
93703,5504758183130
6310,7400869230949
53524,5378635345078
43260,7403204155493
37599,2953748367088
23052,196640696000
57205,3769224627104
85112,7749390346569
32922,5037509519202
52951,6485985942607
81150,6669087319614
15899,7772726976827
33879,7615894048615
54302,38637211879
19530,5517870619527
4119,234066522063
70679,7823397085960
80418,3465410028363
63565,9299926976119
27972,2960249174358
98700,8284043181610
67586,6920775370002
72120,6891645502873
96291,3372865395713
55784,8789629756455
66615,5174528039858
24725,3505855740687
79852,3119344588954
39219,5971059649361
7468,7728158325761
55201,3985295041300
55665,5081019697272
23149,4116043475259
66532,894430631882
16137,5531265459280
98937,8843376052383
69013,116852791184
68325,3139873100031
71166,7077226703145
62186,8956305257878
70378,7461753332552
72146,9746288095010
58587,526957631254
4544,7005250786664
25243,8711721318818
83245,8527355111039
23946,503932822384
48901,4991693863584
98519,8542762473115
54402,6166676241917
80458,1277344237485
91532,6908420199087
56861,6902815007844
91064,5566155615999
97117,1653522347450
22500,8846666136584
71293,4825883137943
31527,233631803138
61480,4956499378609
17572,3300461754712
76446,9145707922336
50995,5899019041117
36533,7562305180723
39991,1664485364304
33930,14205475713
74739,4321281644693
44397,5444368466399
91220,8665158585083
11501,8003231759011
47066,8517548479961
14661,7008974390697
93386,9650303709202
81603,9847290238997
21118,923341979230
38647,7075024054152
23150,4678742693181
50939,14654216148
48401,7962912904990
72249,5811651139853
57293,621397813801
69689,6916702537515
31907,3954880611306
65910,9237464598488
3182,4489757318747
20998,5693924914860
99337,7405665869622
12138,8302389159749
14074,2231597341940
48249,1889877106585
40268,2247823946601
71110,7718693844185
99437,9797654315357
26862,6690144762681
39423,28122419129
52075,4930143188180
39905,6825832619964
96588,301823797585
8207,6553780979044
42624,4365476456724
73115,8759966945835
16671,3716722113741
42974,2098395903652
15403,6952594957073
17800,6418380946123
32526,116765504315
19900,6819620153470
91849,7715730333795
35047,8358548085562
47331,5094418688937
63822,7909865827338
59597,619389642736
30795,9224430568455
52256,8290434486284
6464,1653337780740
69903,5230902540668
23625,9587790289034
79391,2940314543547
47380,5948525326292
98443,2594069576136
78613,9469691660561
4142,8640012606804
43854,404174027787
41781,1456576572250
90778,1837194197813
73365,5683231327759
86296,5830315630092
43019,4713729750408
76517,583748677944
51205,8781801025813
56218,7758288477391
59606,5294371502615
79968,3388759785914
65637,8540940979027
73732,2854939847563
33071,3219028193687
88979,8789629756455
7411,9700507685802
61947,5316921697759
23886,3045284343722
50135,2628195568134
48512,1924920116761
18775,244047550578
33568,8053897405403
2826,9782987472835
30157,1728954764200
96927,2303589986956
70377,8370844291710
56009,4435167583937
16227,560008823467
55286,1965469231500
74361,9765798122869
74566,8295884294875
56517,1143194752803
69112,8540940979027
84017,128779313178
49242,3258686422207
23330,3172830159349
62471,6322170471910
23301,3116335460911
55662,492566735059
77138,8769670365080
57306,3298033320420
47781,5251223652117
5635,838306081204
80627,8575882678267
77545,1871471620084
334,3441927841174
30263,3169249793674
59860,3248040693338
28504,7590326082087
28192,6594753923482
48128,7585910820430
14030,4293758795345
48823,2270693274330
42091,1566393952762
97203,7855137340081
30347,2685449714282
20513,6518863043205
32964,3012043539309
38646,103546768336
96515,7167368172526
55995,6833459718258
49039,5869594036295
38377,2585756789388
32267,8063426186085
69114,7914334490203
79922,7707502489272
63075,8615115636167
57112,8256589153379
8759,1173346510098
74379,2367640120415
4172,4536413068943
60968,3501375373205
5600,2074884180902
83787,1083781718555
26997,6193860095034
94540,8294500879183
66695,455075280786
98847,8727601580494
94346,8879172200813
36477,4960270312876
80031,9164541400179
45855,621187017182
43827,7561392158599
9149,8104552108939
36745,2125832220157
61459,6210737289398
70574,4693355829565
28649,9817585682107
74581,6972507243598
52358,8065469268695
19865,1657202431837
65686,2006680602209
90154,596041142268
37020,4632068865665
3706,493369625245
43973,8252660682222
84592,3166920830988
35783,7582319781047
48903,6653118061073
68056,2076717140130
66683,2929336279665
76771,3775918848537
27270,6492159886711
59171,4293758795345
7652,2830964148891
42950,1526664161575
11551,939668371840
46547,3437707600280
62176,604884188610
94726,7023280967579
89567,4736378510017
38684,8220231437590
94613,8993563394642
39485,265444834181
62478,2462588302574
79641,9280797330623
7421,880783503373
8772,5114029116202
48401,8877409255904
35204,1546809011211
36271,5836523880449
22035,289971708929
70502,646767852319
94559,9030923000512
92004,3975254375759
68908,9433354341421
54948,2890982985597
6610,8587184134507
38634,2819556608626
79521,1337828911844
62946,5892422136903
5920,8841317574248
82161,8455407308011
75314,6920775370002
95575,1143781539016
89146,5234689527716
50639,2640625430199
61795,7240522388989
20358,9662218455888
2017,1951506971692
2431,9587790289034
65477,4251130283648
60502,6360509398666
58090,1739486045693
58110,7735629453832
51182,7375198046483
49255,4122484206983
7011,4774143278363
71410,3098942255170
30441,3223938638532
21804,6390427439264
3658,8759208267148
82430,7093553251845
67241,7946307101684
14204,6917260766311
99790,4836917493028
41830,4015566575399
3666,5233400226495
77109,9679580136221
44986,1442304034913
53797,5101176728372
59761,5806314891760
9814,4668863376844
11164,3460399172765
58731,4649291420606
96113,2220047039408
