legajo,id_reunion
65468895,15456895
70495245,31533053
66593945,64713933
49141200,44497621
79485175,95686698
14824146,73700823
66403057,42377933
77732411,59611977
84670776,48150072
6595134,4902328
29732411,91048754
24143685,10710636
17557023,96717600
38754016,87488675
42800121,16787069
85472269,2285555
25449485,36804668
75966326,38030706
61594987,75902888
9517782,65208570
45333111,39112381
37702761,36732903
60015196,53411553
72201728,60826232
87598083,38466036
67433577,88902112
50335000,56964292
473268,50087505
78199303,73700823
34627260,36505407
33291853,57386558
31535927,53054250
76610645,31862589
89877137,60230248
45439639,42471269
21459729,8067608
43645603,42013890
62533446,83851276
1228230,31862589
71247093,57329667
9855456,23330202
95199010,6796832
5633152,64703137
84549287,83046346
83952852,70235187
86593943,73773193
62159737,7383283
99634087,37046756
18964108,96256541
31474485,89932809
35250152,44229875
43406089,85942417
22935298,87610152
23665667,99358003
88849878,11329223
23927781,5209262
5123809,76329936
96032583,17325901
45824869,64148507
62647515,13294999
22793429,23594784
74987716,19230073
22238365,61093546
76864956,62839217
87655240,92139986
77777787,56563511
75774827,95277514
11208384,22352633
34037813,58100640
77596363,39215847
52120800,83200917
28029411,56988847
71091070,1878045
63877960,89733020
97800820,68347860
68704436,71028107
7555294,82578667
45721585,31679900
9810410,91462977
12893681,97112515
26384163,95836545
3749820,42764748
73111889,69478792
13742819,37396929
99907732,88015396
31515096,94063559
34943200,92343805
79671567,97007385
52650302,25288784
76018772,98694888
29215427,465909
66974654,55860818
43872351,58591601
72641600,30632599
21195175,85400360
69661647,84473247
81821066,17446832
56232810,23330202
67429293,5329732
19822838,80323488
93259105,97521614
55536184,25288784
51252834,22801778
90364613,48251998
43433485,53577077
78339947,24410721
92166904,4461265
10771767,35336269
68620869,39962048
90302758,95277514
82636177,93417731
63103624,36486254
26115103,67911056
45173450,1443055
96026432,1822595
87695435,39962048
87025196,1878045
44753270,169932
55240743,4866623
72277264,69528753
56603638,38119405
10861189,2616320
51158121,58883436
30932798,82164411
7355037,17446832
57495609,27530018
26884800,33416392
65142873,84848644
97955383,67204343
99283061,1473660
2591204,77278313
30101324,64865612
19864717,60844934
19767563,9944653
91863743,98371961
73343290,76265686
44350259,9964574
97464201,58328023
84200837,6246850
90469028,45280216
970770,90390324
75176998,43064477
65621689,30534750
55481128,51926223
74652855,77160039
19023522,24943669
15977880,61627985
49086513,49281697
17158913,64805229
20560494,91762191
11041300,70652061
66021241,7226872
80537227,12038203
32777642,72372504
35507470,33011521
38203253,28757606
69228101,50685980
16788690,26090851
95721637,69478792
14541835,23327490
2241266,20067557
35337254,19308165
61681049,15067528
22808148,63989631
74158319,24950808
14773173,8652932
91687063,76735518
54492368,13578458
91404382,27876329
4093371,10163843
89442226,97722592
83846599,26774885
73585782,48663034
911548,3543715
85340314,75753384
13819278,78572404
22959867,55532977
99664939,76385885
11378930,83643430
78943709,4514521
83167704,60279817
83788980,8109900
69298133,60534054
8052645,50846985
46290301,37076955
14953879,58328023
19684232,57558076
86196563,31796029
16021063,93209244
59301491,25797647
47408173,6168157
18761002,58450440
21074579,77060586
71870665,23327490
17654086,23813385
7591799,72446012
12299560,4866623
77648010,83211619
68279018,48676589
6654209,36160650
5273860,59348850
98539292,76815119
84114568,17548866
92433344,48574383
34606851,13858271
58702896,85892724
29764195,5551420
12150220,60396425
22494652,56677169
96282063,13294999
77752386,10759511
80353426,76612229
83473970,82210377
80374742,17665464
17596209,99959113
54798276,65244507
65492283,54331047
90667316,72426309
2506871,90826459
78616893,80688651
49891312,31296159
99566767,5752260
12324615,4526301
22110970,69453872
81637482,50846985
10878143,87750411
58377919,80097399
33425517,41038107
48903656,20067557
37325083,37311226
6135356,76013819
76513160,891111
59659369,17093197
73988053,97685659
16387106,9658521
64309686,35003975
63688471,18463338
3049277,29621264
43548452,75349528
33430672,11153681
86358013,98643709
9980500,57062448
42380620,86905622
80599551,82086315
6884789,92931708
63890393,51931134
39368357,69321022
51960467,11515943
94126614,74793663
68647258,82093110
10311688,52636962
12315136,81422470
36374867,20067557
35834126,37046756
12597789,7991750
12298393,56151096
39924781,13498796
76843212,33402101
58724597,53199766
23364660,84431472
90003955,98115394
85769873,62625916
18402305,64229560
65981956,88174405
75478348,24197856
27294443,12701420
71090861,60623354
15267885,57962125
17747033,83081574
17437995,50414559
66004253,98115394
96869616,4461265
64738426,14609425
31605654,15804925
45942497,61724920
34729941,40807159
43150870,98005986
60228968,72857317
67221458,59584163
22321914,9878243
39081923,56161820
52960173,76013819
1401526,5077904
36550282,28200238
25837551,24383081
53417558,27864339
68100017,16045030
23239322,82114177
27924650,1024728
89147096,39423345
11708711,15881431
810233,58100640
55975562,86976614
70442933,86300488
2567445,9052239
4259611,78366415
40220966,95928849
68031922,72159108
16647045,6796832
41003055,84559275
53025244,85288779
28782361,85766556
76449591,92234014
5041103,2415524
50416786,66369232
95199737,20260974
11315011,68160690
95249114,98308189
55815616,9101298
9141371,39172687
9252035,23153789
68426523,95946165
17529997,38995656
32403520,62565995
19242393,38030706
89952375,29706614
83192281,93869601
89230114,53290302
45162637,74237426
4020617,27934413
15074465,19168418
64560957,3702852
41266525,27995745
36601156,72752136
82391485,65222185
69276851,23594784
35224367,16283557
39467422,90614305
16442586,87793934
27828064,52146438
58249253,45546057
65616556,88428377
83596030,19168418
98334886,71071234
96900155,76329936
62302519,69957152
1962158,93355072
32231418,93816371
88986184,19230073
94408609,82991634
49444377,99262150
13057739,60046753
19335675,13498796
93132903,26761440
25186971,68347860
53320230,72372504
48510034,29530109
8041256,57332022
87932299,90668241
61276904,34486671
31633070,52927226
50441448,13349290
3078831,5728867
89891707,38466036
87425180,49327089
65493386,83079442
38420687,77794381
20376696,65373171
41932488,57062448
23618829,22007012
23129014,26292058
86958090,48070453
23269938,79568611
63244813,96717600
37191993,10710636
29514923,66270088
44825404,14139384
81125000,12035314
30513707,60693598
96580041,97112515
32095127,79450610
62623286,61611775
85143514,41322794
40543752,64461019
26103509,91698303
12715329,83922445
28422535,13576830
20591124,51986210
13871010,30632599
51540207,58974740
5542472,83643430
1879000,55046858
78476232,69196266
74987864,43064477
18467321,12035314
66936395,25564065
17390900,48951876
50709351,89733020
3388484,45738937
20706749,51888852
22217294,69650526
29314460,19746545
52245871,96384073
15692731,41594889
50012514,76782304
82907529,94438484
80104267,60844934
62494737,52624318
40732132,25797647
46663330,46920484
63234523,62421187
28349808,89508503
12042598,80688651
63836282,5545668
48386544,48070453
88925989,46478874
2340846,1878045
73581873,57062448
40484719,31296159
69686604,62839217
37813442,42575199
83064073,34462605
88949435,37553685
18387798,63356865
70187890,87747461
59026510,54969147
76977466,15418334
18267337,35100810
26258710,95815168
64344893,75804764
75940669,35099761
61262000,54011291
12831821,52624318
16865865,15918890
32872542,19739308
31164797,37730454
21597660,37112440
49834830,14200893
96099672,81955389
86292,95772474
21194119,18463908
20878498,11092130
1634779,6653223
96895549,97526568
3561551,5458225
97323688,50211861
72363002,72844403
85015016,3791506
19880084,84848644
93914592,82911260
78900438,40167717
84140755,40226881
26789593,78035602
85463234,42366421
5965794,94680158
89990799,20891619
2217218,82211977
51895397,72676602
64966577,58100640
91500456,58883732
96237362,54331047
73749699,45573144
2903876,41594889
60548679,49676461
15624804,20407971
77641485,83643430
34744644,12675430
49530894,97576388
72944322,54916617
14135217,94994871
79248591,49281697
57497561,50033045
34477885,91257596
75777391,81422470
8718054,15701023
46327924,23639297
1577688,55320153
1413316,42414456
82471934,16045030
91835823,94994871
51468282,85183591
98266665,1689662
46196900,82559204
33230759,69684490
4981763,76913438
55201538,44968458
23767068,90826459
78424727,55515725
27515167,83046346
44489989,80000687
98651684,30669943
93767038,64877692
61844052,49327089
51955469,44873998
84138581,22222485
36440551,76390117
12916681,74970677
36733132,82211977
4781944,33817069
60263604,60534054
56451842,77250917
47446802,63666838
17204084,59157868
30346283,22816492
95725921,66975416
87471282,26974170
2147654,88015396
25289096,36901134
51255984,36486254
15387809,34184210
17436936,16787069
76001336,89169045
27520688,27781171
22795984,83837185
4071918,32723855
57668743,96962754
16887605,81184367
24571007,30765377
79348704,30122836
77014378,77859505
86964716,48257541
83987877,55964189
80437432,38177225
58642171,42872531
38858893,20426153
69811833,83380513
78502364,33011521
13328837,22684271
54513664,9633978
13916357,33264638
29228584,40226881
86660112,34997929
32607570,88015396
76572830,49514717
6345056,73617676
79182366,97506275
94511938,77491103
19998745,26292058
46173962,6683419
28869563,36486254
9773179,71916285
31472242,17247804
35847738,78690973
78065579,7991750
52978311,77859505
9305849,21390676
71163237,51992537
67232819,28511156
64696025,50757304
99887120,73652052
62173057,98643709
63152840,92795471
20739353,29808806
33671511,60857071
99597780,98206596
45359798,47444155
18276798,1766237
81075467,9101298
95749151,39946493
13066654,81691506
40439699,80000687
49747076,73876979
67396983,51757975
2389746,23535783
14294531,16787069
26142170,92931708
68709140,21999173
216537,74955521
34721780,65546653
4236519,31287222
67349836,27346919
4098464,74170051
1788279,15583946
86558306,32840797
40998190,1024956
12153542,33857475
42675096,29248292
5345169,23327490
10400026,71831842
38496508,81012639
85627270,18190230
35341293,6796832
60750104,22801778
96219247,42111941
7608825,97722592
13950167,5509594
99504739,53411553
27374120,3410030
55103498,66868128
83707424,63774873
45985690,11664634
74416924,83200917
30998010,93311363
97151106,53054250
29086616,95277514
58870461,52989534
49969917,21624286
30269987,65636735
519384,65412323
84930831,42967174
5665850,96785663
88005950,22631042
76832503,96469600
85614172,35736180
94123988,47427431
31337431,89118337
8627103,83200917
77238947,10759511
54740146,43362366
71660659,67975132
11364449,26974170
78840009,24806566
8651240,57558076
22962153,905326
38273669,64877692
97696081,60016896
5725842,56356001
42537224,18457833
97753540,24821111
3278627,46546661
20982515,29595794
88112184,24090439
89261299,9944653
91461621,86503581
14009538,86827204
55448914,25365130
68602408,19903341
77706670,39141732
62489296,98312703
10152138,35527354
48325112,74004325
45668958,8294503
16505870,88399667
90498862,94888524
73332010,42252949
72571894,43001924
75298889,42416215
50731021,71198815
60565463,78199186
58123996,81691506
60527667,98984228
89614603,62149639
54869117,50414559
40384537,28586492
51924155,66627111
55347372,66139338
53748674,8458587
93010796,1057788
5513402,37428247
12354111,58525920
34562555,11153681
1507362,11174052
81414425,64796312
67153644,53945407
59206770,23327490
61785118,51888852
79655506,1778893
89566212,79812970
20129759,4526301
56885052,80242758
49840903,66839296
49873879,54814309
23153325,35499478
52720665,65244507
24435308,38702047
75753058,51576700
76762335,49498635
42426967,23327490
45235968,74139338
66514494,4889864
49109354,89909838
76234205,89887286
29932356,23967459
24456572,98312703
32197586,12653883
55625891,45885409
6901542,37010949
85614073,27824173
56084576,54409574
51871417,26568383
18218445,63569203
33701582,2616320
69768629,74955521
96960900,52829138
46507757,55271930
83015013,51888852
2647382,55046858
92073259,30491806
52269468,28320936
9350447,66067542
9378669,27116772
83021503,51814790
28804627,52027627
89451927,22413255
98915338,15418334
6307135,56616288
24340210,28974343
42881123,30490448
44209262,22804766
43541250,68319047
51758070,28733208
73144241,87657097
54007122,41954366
41078242,39385496
73831855,7069629
82592196,58450440
32014039,34528092
46384587,17325916
85086251,18459622
33942222,1878045
48423415,97470493
9402812,50130633
50783361,82198144
3098658,22605141
85765992,81073515
84607656,71674044
28171828,40869181
76488783,93371787
13874789,52989534
38305409,28261921
64795846,1024728
66711825,74175831
1858055,99830812
50766699,67110529
32118932,20645530
21407276,3328087
90263345,54722258
20570717,74004325
42504734,36901134
4309998,69546368
68039919,78366415
64278454,43418855
4850198,71446997
39893025,96578302
45665870,21624286
13182793,70407851
70600478,60534054
38266125,63511712
32099373,53199766
40595927,14919580
49640210,7259626
16179713,24221740
26045613,79029495
35128516,61222713
74314796,29204785
73645901,19402565
78027414,77997062
59384066,87793934
35324500,38279389
42158407,63529441
22523792,1689662
73477632,70726709
19606529,83380513
94569593,95220535
63297389,36970694
31788685,42575199
68100533,19201920
56192436,58883732
99041974,56151096
29655944,32557143
23088570,25510466
88132411,84715818
39259161,52977830
85951459,14919580
64277739,38811312
36263788,41770871
89846636,69453872
89884081,89733020
94880437,69196266
98381894,7484674
63201214,44990118
35034326,75780535
61615624,62548648
1120347,21986899
75374807,41030380
18197705,30650465
58864563,77859505
81169237,65004916
98656540,48373522
26964464,1778893
27801334,63383978
10118308,6632280
61840529,27530018
81726602,83482816
45526640,14609425
83361914,16679967
32944923,16428564
18594897,74102757
14222284,61192942
32234434,3377603
57760774,98371961
33239573,27495413
76289132,79279163
32061308,83557204
39456498,86518098
90805890,73773193
78870766,5204379
42268628,58100640
77483216,35499478
17168511,767519
72867406,53076252
17193511,3543715
19422926,12496436
38008687,86906527
78635008,38119405
57956515,67290613
88706640,62548648
24672173,11888048
54512170,69528753
96411759,42180528
21610307,43441050
5057534,33507233
59981596,29018672
32242157,12038203
97233636,92551609
75143779,64736265
58452335,34568614
98025288,7484674
9662992,5447038
2544475,95424066
14373110,4866623
8911213,33817069
58692294,77408101
91918195,27346919
81970796,82082560
85072630,47552995
39327862,89309723
11395325,88450651
19493085,3454717
94611772,88078674
85041548,18054589
66048850,59404074
96111604,47685776
3485050,29921927
88059565,49346861
91977909,28533892
15789134,33011521
52461401,79957081
35808132,98312703
61166934,80595632
85141644,17052943
94572865,34486671
73686927,31102787
7834453,57962125
75639327,13307291
66186546,36222741
5099708,92690514
64406540,45325240
31707169,11153681
80378370,34426977
78583819,85245599
83126750,58883732
79239226,52927226
54536488,20407971
29677006,44305754
77041024,51767556
77551011,5317615
63273111,88174405
98972368,49956825
24627028,67110529
10558379,1024956
55088919,21464475
18909460,3543715
75485159,53270406
22099767,18758336
48861189,64229560
25978869,25067173
97850877,28320936
7865632,64293066
15009349,26090851
56226588,24821111
854438,55349515
81381145,2335002
56347548,26627455
31769772,25256525
82373637,43300509
23977670,94438484
3755487,5317615
58557676,11092130
41249391,89426821
78805928,21986899
74964724,34668651
43725618,54969147
79005534,61684924
28577486,32631355
27446213,3454717
22106261,1443055
24061288,28799040
11851250,60263892
57037237,21464475
53836317,72758814
67563577,29512812
37027634,60526119
65972634,52526371
45790839,82911260
29992086,49884858
16076388,3787610
63399546,2792659
47380225,1853381
94874151,69528753
96167948,28652110
86185381,43837364
35000915,98287945
67102062,90009918
96195638,67290613
29426845,2792659
48742438,69218927
53423104,56563511
25733898,80659045
31815313,31287222
62511834,76612229
85535150,3702852
85868610,13122153
2603455,6194693
22961512,58883436
16988633,31862589
26747350,70652061
67974191,17446597
34730904,54458939
96231137,61571534
67114783,36732903
3795992,29948309
24961504,68930747
99972561,40294226
61271966,59157868
27577253,20905144
76123998,75804764
17883297,57539839
5784880,80688651
46488249,95577343
56414685,21390676
85064136,51125357
12427552,44873998
32389687,38702047
21091671,52880055
53643735,29512812
74137505,55973931
73244879,91326503
53994734,74004325
86011116,38906014
23490763,27634231
31579874,64713933
14678029,29253628
73679872,55320153
52311417,58328023
1338387,12496436
91524587,43872915
45336643,12055549
99462915,49154801
44483900,65208570
20173404,90288569
90496712,16679967
63900991,15629717
29610811,15656043
14737044,54953183
8352025,95815168
37173431,7056175
56679209,22870377
9914571,3246194
6936376,96250490
33601282,54657906
23251498,66067542
1109374,89183254
48929067,28873725
51217862,48197399
34215292,77794381
64584513,60279817
73994482,50739824
45124380,58798570
37283380,97506275
21175541,12441609
26843370,47463904
28906142,52163793
63161604,87135810
62661308,55709779
96813530,82164411
58993210,77615751
94697057,65546653
35585186,84502931
5703963,59913826
6497644,65159220
84369539,59050668
37115199,12152860
56841184,37816441
43809329,30122836
40062881,78940502
72316495,41617098
61421127,58154343
52014089,49369115
38560834,752221
28552856,22458486
75146696,52421255
35372972,24552411
43876182,45269524
9279163,47988547
40168730,8886389
79305642,17061272
92868009,1778893
8293527,88792666
36029369,63648822
79047717,44414671
496912,73260234
94947267,85006176
48509718,3752181
39393268,27411677
88716478,72214591
92915932,70521129
56439096,16679967
3122907,89674251
78872171,68986504
11142746,77793010
3703722,18527903
81558757,32900383
369867,50981719
8100716,74970677
74581977,74852244
57775863,68518800
67265349,32900383
79329231,71446997
77563204,52167351
28503874,73222831
77089912,79169205
60963702,66369232
17536625,88521599
46010714,38177225
67157202,61485734
65392896,32614931
24102785,95842843
13543662,55046858
7147472,64290959
17419725,49281697
42252931,62368077
28152573,3328087
90931888,60018695
42559146,68518800
66569317,10180433
3348772,61375907
37006651,23571144
83864042,89544198
82633628,65566932
91142256,74970677
38689268,62395056
97995911,92139986
3896449,99830812
97541956,5628434
54062765,14150375
70522200,87695801
68362363,73939446
56030505,56652302
71874178,79501414
7733562,87695801
17070689,21464475
34594383,49593641
82964351,6766604
36946925,97228049
62518595,50414559
30625539,73651973
41690221,68986504
81543360,49522523
34411295,74004325
83327582,89834475
34969722,22735342
26576549,86271182
47898336,19402565
24870428,53302424
83877377,28148976
76481865,5850683
11011124,92234014
71730135,38489931
54691955,57329667
17690190,21729882
87622841,39215847
31590914,22222485
82786353,55532977
39535046,61425255
44415604,74696180
11570210,69382276
49850164,85708571
77938941,86485196
55120754,36222741
92776884,87747461
4448582,7911075
8783984,55709779
79250094,76735518
25717383,61667343
55942338,27495413
11821030,88154659
83725622,16808052
71897863,5056410
63448843,17052943
98640441,75278261
6348102,11457919
78224808,33720350
63689317,33720350
91381456,22735342
12565773,50494872
1295846,54779089
16615991,66505989
10352269,9611601
65878014,89043707
36537889,32719898
12625498,32658910
7548379,15456895
90496628,86256296
40540145,47827910
52492256,62421187
18486785,39465203
53012687,58130367
90308992,17606431
63350023,78156508
33914783,59584163
72809837,30490448
84574992,12287644
66272670,89789630
98237923,42366421
68278842,56563511
90624418,55157582
82672640,12487196
18282389,85495239
75318120,99509397
90545689,87925319
10867586,52575962
98238224,60107211
68199650,31540693
29745453,71198815
22210915,27762105
86117798,11515943
55356212,97573339
15046764,76553735
8128082,17665464
92317351,31100377
12456253,76595964
96154230,70211334
77254996,65991040
64295771,41322794
3787341,26195775
28439700,47614584
48752180,71361796
83845439,69203191
88340040,25384787
43386269,27864339
49342344,95126913
16908484,34074142
6661885,52924127
20259643,53054250
17421670,11225911
38460716,13638582
33644392,78767097
56317299,88428377
68097772,24243655
86213671,41038107
44683776,46920484
1818481,54779089
18602961,45745526
21670514,65059124
67565301,85006176
95479154,64736265
98061776,38569800
70041804,79028289
77385132,30869646
90194489,56914451
17760003,93869601
84715971,50846985
91504471,35356996
91154987,42416215
92488658,92542716
98182928,82624200
9564423,25620882
40747381,61192942
95151482,56393953
7080035,83094926
42881383,54722258
80345717,63723856
76990000,94204743
77702629,60016896
34505834,69218927
18695806,56161820
31472038,53285182
88416647,42833156
39331330,78499724
13206666,15067528
94280367,17548866
96240693,50087505
46118057,9362611
61347292,76881396
30732579,24552411
25265380,60107211
41731419,82164411
64613579,3328087
59778105,17093197
70686539,16857215
94440113,34994523
19768350,23153789
35185065,25182738
40123073,55964189
57888720,40057180
6057555,86028466
42857505,68347860
60811117,37311226
16424729,66868128
13663932,44966382
48734409,56616288
76881528,73617676
72937393,93169480
65955869,67031195
36788966,10445336
21966081,54722258
53243449,58092354
82221418,66295616
56046341,14871732
84423047,68319047
64357266,74102757
85903486,48197399
61996461,83643430
29869660,79029495
49363032,41098209
63371856,27995745
15640162,3877487
30204228,69767576
69687655,86256296
68283034,69684490
40769028,12441609
70717764,80620755
95245720,39215847
77019418,46546661
16179989,40057180
54995138,13967297
76398526,55546467
62153546,32414836
33240429,44447733
41510298,27876329
35038133,83124608
90283652,21386717
38921467,42111941
94936450,50414559
19512176,32840797
67767998,31719821
22733116,86485196
46357250,33305104
49341393,61539236
39962118,65984954
9622659,93912512
26655772,12865446
97642417,66535269
76574204,43689377
41516363,34668651
4311842,6143129
36112268,15873274
86885020,58883732
27827495,42764713
76701735,63773640
73943350,52115071
83028909,85920754
37574668,72426309
32418662,50130633
34758254,45225475
89828718,79722959
27766324,88521599
40262453,29530109
77137433,35306797
85725173,90457735
53903670,59465698
56954312,78156508
38978254,97889897
10395875,15452141
22643536,60682195
20213200,52603350
42292352,15307081
90882161,24410721
36915679,68518825
2474666,6246850
52009209,72334477
72583194,56180571
99721068,43040548
8879422,53685185
81858006,35100810
63975877,25137809
3361476,5551420
24868948,79028289
77469864,82921842
13600130,84559275
72866527,4901546
58134302,41652235
16493126,48251388
27171985,76892857
64262420,27864339
93955745,97521614
17879269,22548558
3589661,30197700
61639572,50494872
13562069,22631042
53956459,24221740
97291467,1788194
52469234,48257541
71034406,24806566
75091292,34528092
84723125,19739308
70800345,36160650
87427382,57799358
86493836,6143129
78470443,85942417
19337199,76669925
96043627,33387839
77565706,50368766
46284215,558398
75760745,78733730
16400884,80595632
47977159,94063559
51000341,49701371
61077049,30048364
93265272,93332919
21661391,72159108
85036203,38030706
12024693,80475798
42219480,33215405
49565788,54458939
46415169,96386762
3702956,15801894
92635613,31799671
29916653,78366415
59673831,51926223
72861186,46022497
84304428,68358030
77192274,50739824
58098857,28068105
23546379,65804724
77615222,56887348
93127453,46459427
65815692,17367250
88867748,25564065
8052564,30869646
25270194,58130367
50983363,214544
48352050,65373171
4731494,45573144
13169613,98560790
84335782,59465698
65080171,84323415
17258603,50757304
64137120,72752136
15460145,59584163
16192515,26292058
25369574,25067173
64207659,38030706
6842555,31518761
65771950,83211619
75968188,94258870
14023650,6231072
8863372,75469856
16718586,24524355
9118765,49676461
17731461,33720350
74120053,29921927
55259587,48760870
40538185,9101298
83774009,35021388
81647831,52421255
56295443,29948309
88751664,17674439
30836179,57332022
86839566,72688849
32196786,1266933
19536454,67086755
68432397,1853381
76642606,58092354
94553499,40522383
37993295,3877487
28643395,71219574
91994512,93816371
96539337,52811823
97597001,40074447
5307899,94258870
1240133,90275365
51323189,51544818
38604120,83003614
3349323,65546653
55254506,71028107
28114769,12950342
56269786,89043707
76725274,13108984
37630285,5204379
79093260,77859505
43079600,63293414
56229137,54495114
70694192,60693598
49006137,31796029
96328059,70276506
96066646,56589899
79820285,31799671
95781896,33579755
6950888,3453180
32153201,67975132
66176773,92248045
79279338,36018615
65030388,2086139
8048671,47808483
4619096,54722258
81738116,38094020
95444249,21729882
24202916,34074142
54881518,64736265
12740499,91326503
64974651,96487320
51631582,3877487
40629352,28320936
67534609,41594889
6870523,62341687
79821897,60296547
85087010,48251388
22178036,41163534
340962,8283013
72294997,73963177
28466378,93355072
56043561,17314074
37432095,5434592
71762277,14499737
62554849,25067173
75345801,31427657
51728152,75871831
56847803,51926223
68889692,47427431
35623945,25182738
80750401,27634231
46591723,67032623
86608484,38094020
8219133,82198144
19804543,98115394
79168535,20330295
10931856,42764713
46515184,85245599
92668632,4245486
61862030,52167351
96418241,16048811
69900499,24992829
81617672,41043830
91273936,75421033
84544137,11153681
20205671,29548068
58383247,95126913
15087249,4514521
93426387,60693598
75545274,41433690
41260168,54142413
17171859,57982112
19491318,36160650
97282619,976080
36655709,5317615
28200270,2504486
47862549,98725049
70740828,66527638
15416206,92199493
77254592,40522383
87914769,20772980
15255831,90867120
44487438,89043707
75176393,99448977
66297203,5509594
67680961,79812970
38769373,67528709
27803543,41052178
27525711,92931708
75145891,10180433
40170082,56616288
56252286,78940502
37361169,55646337
12434319,61497243
24497595,73490887
73895628,33416392
36391487,9690383
88278578,34462605
52835993,28148976
18323768,62548648
59777781,41913130
97737415,87695801
17533404,13122153
14174522,34994523
24632202,66369232
8624634,57982112
73326134,13576830
84234110,58130367
50198664,34071197
37698537,23838317
80396170,28622633
78638693,52542478
90821837,83094926
48235772,93169480
3050774,38279389
25482023,12152860
58762772,12784533
45983805,82210109
84104900,73450357
59555596,19168418
6200838,84983744
59380097,47180330
92684857,84715818
77299499,9878243
89649996,89789630
72484890,6249981
50985135,58400255
38996498,78900117
57961468,13547640
40527366,13349290
33490020,97526568
78895268,41030380
800728,18044650
2373917,92618038
51602709,83079442
39698835,52762919
55380024,68765011
81970218,79556607
78910640,96714386
42591145,12926638
88186874,26974170
14086825,17190956
47379560,643170
39296376,30492363
91135241,98694888
49002529,61627985
37809599,54458939
73465184,67086755
54777088,47582473
85015665,27537079
45617225,11161889
88526831,51544818
10534621,5509594
24183688,48197399
23651494,81986032
55466352,976080
92636103,70540750
12254871,56877781
56819352,83922445
77786254,16865846
39165473,78509406
8220405,45546057
64390454,88174405
28202463,58130367
17707363,37010949
34729262,83380513
94065221,5617353
71133208,35337676
18279982,48760870
90150569,65892925
72953023,34568614
33700105,89955950
21556742,29200580
31592842,69218927
58102712,72078940
70724625,36671766
41412581,34528092
56162806,29204785
13455810,41350804
35830353,2500597
2649485,90203024
99396301,23153789
36978420,71674547
14291560,13576830
83931182,98139325
76841390,32614931
96440035,19420510
21532343,9611601
55761351,15307081
44251476,41913130
94418234,51814790
77045003,53076963
10350039,66295616
20779440,86517041
88641423,8971007
31411644,71276491
89879524,7338123
27509557,1983366
67968136,86271182
35185688,11457919
51949232,51598748
55321914,3702852
71176571,1465128
31723646,1878045
35484119,50685980
67435038,28757606
70270612,70407851
86759506,22631042
16932186,44086109
55694530,65159220
48077882,22791283
1467859,29595794
33852910,92199493
20778023,95577343
67628610,91271319
10313790,53054250
14067911,26212126
80937014,55964189
5618619,62625916
66155938,4794420
79500231,36804668
8693411,30779251
72765245,19739308
65164909,1473660
1393396,44082284
28789507,17814324
68491859,35202397
67383617,37111817
8417930,35021388
78016848,9658521
63051557,76919222
20941036,82559204
56052583,52419377
41156497,74369950
85286800,35297933
96094731,38995656
19712048,72957353
83412783,62438789
72963919,83244503
54779527,52396394
99443331,44798186
98816985,61567832
18392507,80330698
44169789,51767556
98759538,83584834
26497855,30725793
19737852,51028952
95209347,41030380
588777,84983744
31071215,25736707
17109951,68765011
74486150,1778893
95763891,15452141
87286387,22670542
88184204,39141732
37885756,41954366
75631527,38094020
21416312,87793934
36480303,29430893
11207475,42057735
16794904,77918303
90539156,26901141
70775505,25911974
73414350,17548866
81707265,91355366
37940163,83922445
93913503,43441050
23732822,57062448
72747958,36857116
95114545,4866623
85621303,11751113
74411028,1822595
14268710,59325955
51823181,20502312
22931294,73260234
36166799,24524355
97549284,10011605
75211618,6683419
16773059,49956825
42357564,28974343
30184909,48148533
9157557,752221
66482581,37744137
20306269,65796103
5279342,19739308
81325119,12441609
97994410,24768751
54576235,31287222
92332671,67988216
78630333,21631811
22583388,42826878
45054682,80475798
78183373,97521614
19775116,7484674
52247233,48148533
1182438,76815119
18701440,93083091
65026944,15982213
70319592,67031195
11295168,81691506
94130181,4866623
19888327,81955389
36398218,61952699
24527020,19168418
34371832,12867092
24756656,54011291
48218328,84431472
56025178,11888048
3501466,37455872
28928110,62625916
38800832,53618726
47881230,58100640
32983487,31540693
41295188,90980229
7170037,65566932
19664243,94809059
19511749,80000687
3543172,92566555
75090208,15764408
51131343,79028289
43193990,39946493
65703182,61375907
85120099,63648822
71971067,1972442
17235113,39423345
57247527,68756130
72032710,24197856
69462460,4901546
95947960,38918090
95236167,32346892
57693443,20426153
94420076,80397545
32237561,56877781
50161261,11543194
73823281,83837185
90825292,58256525
984563,42967174
92970227,92151291
10705399,37076955
74699338,27218256
28804467,36486254
40007150,96141977
70704801,83389454
4232711,23269401
15725766,55806281
48002642,39141732
82458636,9086637
88174896,31291670
18382720,8505066
29796992,52396394
5582060,90168969
52249303,64579283
88146755,38177225
81414745,55977985
52035819,30003986
26233320,7056175
40021266,11225911
25993127,69321022
98076919,56268292
99280660,6246850
17188757,22458486
46368291,91462977
15305568,71329465
98152472,41038107
75987348,12055549
45107281,56272164
18598352,82210109
6641011,77724775
17847304,37744137
36299589,95220535
20454416,37573784
3009627,64830473
72772187,52575962
98600129,59270851
24446385,74612899
57957189,13314095
86121869,76919222
44295959,72572003
79605382,50559291
87049563,70540750
67593138,96717600
42999338,15335817
90512866,83062394
39729185,57377097
8947567,13727995
18601882,92218224
92749814,16071001
39058836,29595794
48217412,95577343
71445974,17814324
